Store,Date,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
23,2023-12-10,7,6672,152,1,0,0,0
23,2023-12-11,1,5584,134,1,0,0,0
23,2023-12-12,2,7431,172,1,1,0,0
23,2023-12-13,3,6222,142,1,1,0,0
23,2023-12-14,4,5414,122,1,0,0,0
23,2023-12-15,5,6017,136,1,0,0,0
23,2023-12-16,6,9710,192,1,1,0,0
23,2023-12-17,7,8855,200,1,1,0,0
23,2023-12-18,1,5863,135,1,1,0,0
23,2023-12-19,2,5421,127,1,0,0,0
23,2023-12-20,3,5111,109,1,0,0,0
23,2023-12-21,4,7155,163,1,1,0,0
23,2023-12-22,5,6402,146,1,0,0,0
23,2023-12-23,6,8496,195,1,0,0,0
23,2023-12-24,7,0,0,0,0,0,0
23,2023-12-25,1,6717,120,1,1,a,0
23,2023-12-26,2,4758,108,1,0,0,0
23,2023-12-27,3,7720,168,1,1,0,0
23,2023-12-28,4,5814,123,1,0,0,0
23,2023-12-29,5,8086,182,1,1,0,0
23,2023-12-30,6,8577,177,1,0,0,0
23,2023-12-31,7,0,0,0,0,0,0
23,2024-01-01,1,6931,135,1,1,a,0
23,2024-01-02,2,6875,150,1,1,0,0
23,2024-01-03,3,6429,140,1,1,0,0
23,2024-01-04,4,5887,118,1,0,0,0
23,2024-01-05,5,6998,138,1,0,0,0
23,2024-01-06,6,8866,203,1,0,0,0
23,2024-01-07,7,7154,188,1,0,0,0
23,2024-01-08,1,7447,150,1,1,0,0
23,2024-01-09,2,4984,85,1,0,0,0
23,2024-01-10,3,5416,106,1,0,0,0
23,2024-01-11,4,5482,116,1,0,0,0
23,2024-01-12,5,7460,161,1,0,0,0
23,2024-01-13,6,10333,231,1,1,0,0
23,2024-01-14,7,0,0,0,0,0,0
23,2024-01-15,1,5147,107,1,0,0,0
23,2024-01-16,2,6694,135,1,1,0,0
23,2024-01-17,3,5191,130,1,0,0,0
23,2024-01-18,4,6291,148,1,0,0,0
23,2024-01-19,5,6612,134,1,0,0,0
23,2024-01-20,6,8308,192,1,0,0,0
23,2024-01-21,7,0,0,0,0,0,0
23,2024-01-22,1,5095,121,1,0,0,0
23,2024-01-23,2,5429,124,1,0,0,0
23,2024-01-24,3,5618,135,1,0,0,0
23,2024-01-25,4,5393,112,1,0,0,0
23,2024-01-26,5,6353,139,1,0,0,0
23,2024-01-27,6,10215,210,1,1,0,0
23,2024-01-28,7,6923,146,1,0,0,0
23,2024-01-29,1,7550,166,1,1,0,0
23,2024-01-30,2,4788,110,1,0,0,0
23,2024-01-31,3,5812,126,1,0,0,0
23,2024-02-01,4,5571,130,1,0,0,0
23,2024-02-02,5,8144,184,1,1,0,0
23,2024-02-03,6,8259,180,1,0,0,0
23,2024-02-04,7,6855,167,1,0,0,0
23,2024-02-05,1,6416,141,1,1,0,0
23,2024-02-06,2,7015,145,1,1,0,0
23,2024-02-07,3,5609,126,1,0,0,0
23,2024-02-08,4,7729,160,1,1,0,0
23,2024-02-09,5,8625,166,1,1,0,0
23,2024-02-10,6,8316,215,1,0,0,0
23,2024-02-11,7,0,0,0,0,0,0
23,2024-02-12,1,5729,140,1,0,0,0
23,2024-02-13,2,5720,114,1,0,0,0
23,2024-02-14,3,7451,186,1,1,0,0
23,2024-02-15,4,5453,124,1,0,0,0
23,2024-02-16,5,6490,144,1,0,0,0
23,2024-02-17,6,9575,216,1,1,0,0
23,2024-02-18,7,6534,138,1,0,0,0
23,2024-02-19,1,6698,145,1,1,0,0
23,2024-02-20,2,6908,145,1,1,0,0
23,2024-02-21,3,6938,167,1,1,0,0
23,2024-02-22,4,7191,167,1,1,0,0
23,2024-02-23,5,6731,149,1,0,0,0
23,2024-02-24,6,8607,193,1,0,0,0
23,2024-02-25,7,0,0,0,0,0,0
23,2024-02-26,1,5705,126,1,0,0,0
23,2024-02-27,2,5552,114,1,0,0,0
23,2024-02-28,3,6176,137,1,0,0,0
23,2024-02-29,4,7185,171,1,1,0,0
23,2024-03-01,5,7725,155,1,1,0,0
23,2024-03-02,6,8342,191,1,0,0,0
23,2024-03-03,7,0,0,0,0,0,0
23,2024-03-04,1,5406,114,1,0,0,0
23,2024-03-05,2,6885,167,1,1,0,0
23,2024-03-06,3,5490,104,1,0,0,0
23,2024-03-07,4,5751,119,1,0,0,0
23,2024-03-08,5,6344,133,1,0,0,0
23,2024-03-09,6,8092,209,1,0,0,0
23,2024-03-10,7,0,0,0,1,0,0
23,2024-03-11,1,5796,122,1,0,0,0
23,2024-03-12,2,5765,126,1,0,0,0
23,2024-03-13,3,7387,164,1,1,0,0
23,2024-03-14,4,7627,160,1,1,0,0
23,2024-03-15,5,7885,183,1,1,0,0
23,2024-03-16,6,8356,201,1,0,0,0
23,2024-03-17,7,0,0,0,0,0,0
23,2024-03-18,1,5488,113,1,0,0,0
23,2024-03-19,2,5391,113,1,0,0,0
23,2024-03-20,3,5259,115,1,0,0,0
23,2024-03-21,4,5875,140,1,0,0,0
23,2024-03-22,5,6280,136,1,0,0,0
23,2024-03-23,6,10509,233,1,1,0,0
23,2024-03-24,7,0,0,0,0,0,0
23,2024-03-25,1,7037,171,1,1,0,0
23,2024-03-26,2,5601,119,1,0,0,0
23,2024-03-27,3,5305,103,1,0,0,0
23,2024-03-28,4,5752,145,1,0,0,0
23,2024-03-29,5,7816,186,1,1,0,0
23,2024-03-30,6,8800,193,1,0,0,0
23,2024-03-31,7,0,0,0,1,0,0
23,2024-04-01,1,5554,122,1,0,0,0
23,2024-04-02,2,6913,153,1,1,0,0
23,2024-04-03,3,9451,230,1,0,0,0
23,2024-04-04,4,13372,265,1,1,0,0
23,2024-04-05,5,11499,270,1,0,0,0
23,2024-04-06,6,19999,406,1,1,0,0
23,2024-04-07,7,12071,288,1,0,0,0
23,2024-04-08,1,9582,186,1,0,0,0
23,2024-04-09,2,11395,229,1,1,0,0
23,2024-04-10,3,0,0,0,0,b,0
23,2024-04-11,4,0,0,0,0,b,0
23,2024-04-12,5,8596,199,1,1,0,0
23,2024-04-13,6,8600,187,1,0,0,0
23,2024-04-14,7,6760,145,1,0,0,0
23,2024-04-15,1,5734,139,1,0,0,0
23,2024-04-16,2,7389,148,1,1,0,0
23,2024-04-17,3,5356,137,1,0,0,0
23,2024-04-18,4,5686,137,1,0,0,0
23,2024-04-19,5,8903,184,1,1,0,0
23,2024-04-20,6,10043,223,1,1,0,0
23,2024-04-21,7,8787,201,1,1,0,0
23,2024-04-22,1,7374,136,1,1,0,0
23,2024-04-23,2,5442,137,1,0,0,0
23,2024-04-24,3,5891,148,1,0,0,0
23,2024-04-25,4,5795,129,1,0,0,0
23,2024-04-26,5,8866,228,1,1,0,0
23,2024-04-27,6,10222,229,1,1,0,0
23,2024-04-28,7,8112,176,1,1,0,0
23,2024-04-29,1,5825,124,1,0,0,0
23,2024-04-30,2,5648,122,1,0,0,0
23,2024-05-01,3,5746,117,1,0,0,0
23,2024-05-02,4,5901,126,1,0,0,0
23,2024-05-03,5,7939,169,1,1,0,0
23,2024-05-04,6,8067,187,1,0,0,0
23,2024-05-05,7,6619,152,1,0,0,0
23,2024-05-06,1,7092,166,1,1,0,0
23,2024-05-07,2,5407,124,1,0,0,0
23,2024-05-08,3,5287,118,1,0,0,0
23,2024-05-09,4,5776,130,1,0,0,0
23,2024-05-10,5,8067,197,1,1,0,0
23,2024-05-11,6,10752,252,1,1,0,0
23,2024-05-12,7,0,0,0,0,0,0
23,2024-05-13,1,6086,149,1,0,0,0
23,2024-05-14,2,5204,121,1,0,0,0
23,2024-05-15,3,5880,130,1,0,0,0
23,2024-05-16,4,6097,134,1,0,0,0
23,2024-05-17,5,6624,137,1,0,0,0
23,2024-05-18,6,8276,194,1,0,0,0
23,2024-05-19,7,8266,191,1,1,0,0
23,2024-05-20,1,5592,136,1,0,0,0
23,2024-05-21,2,4990,116,1,0,0,0
23,2024-05-22,3,5466,105,1,0,0,0
23,2024-05-23,4,5630,135,1,0,0,0
23,2024-05-24,5,6708,160,1,0,0,0
23,2024-05-25,6,8677,201,1,0,0,0
23,2024-05-26,7,0,0,0,1,0,0
23,2024-05-27,1,6556,158,1,1,0,0
23,2024-05-28,2,6359,144,1,1,0,0
23,2024-05-29,3,6020,130,1,0,0,0
23,2024-05-30,4,1524,34,1,1,0,0
23,2024-05-31,5,6766,160,1,0,0,0
23,2024-06-01,6,11326,213,1,1,0,1
23,2024-06-02,7,7479,185,1,0,0,1
23,2024-06-03,1,5341,124,1,0,0,1
23,2024-06-04,2,5389,124,1,0,0,1
23,2024-06-05,3,7465,162,1,1,0,1
23,2024-06-06,4,6397,170,1,1,0,1
23,2024-06-07,5,8101,171,1,1,0,1
23,2024-06-08,6,8847,223,1,0,0,1
23,2024-06-09,7,6759,154,1,0,0,1
23,2024-06-10,1,7294,193,1,1,0,1
23,2024-06-11,2,4955,107,1,0,0,1
23,2024-06-12,3,7298,147,1,1,0,1
23,2024-06-13,4,5809,120,1,0,0,1
23,2024-06-14,5,6499,133,1,0,0,1
23,2024-06-15,6,10066,220,1,1,0,1
23,2024-06-16,7,0,0,0,0,0,1
23,2024-06-17,1,7072,150,1,1,0,1
23,2024-06-18,2,5554,135,1,0,0,1
23,2024-06-19,3,7950,177,1,1,0,1
23,2024-06-20,4,5680,135,1,0,0,1
23,2024-06-21,5,8287,185,1,1,0,1
23,2024-06-22,6,8178,175,1,0,0,1
23,2024-06-23,7,0,0,0,0,0,1
23,2024-06-24,1,5734,110,1,0,0,1
23,2024-06-25,2,6806,177,1,1,0,1
23,2024-06-26,3,6346,142,1,0,0,1
23,2024-06-27,4,6496,141,1,0,0,1
23,2024-06-28,5,8175,166,1,1,0,1
23,2024-06-29,6,7826,173,1,0,0,1
23,2024-06-30,7,0,0,0,0,0,1
24,2022-01-01,6,8084,189,1,0,a,0
24,2022-01-02,7,7479,154,1,1,0,0
24,2022-01-03,1,5535,138,1,0,0,0
24,2022-01-04,2,5157,127,1,0,0,0
24,2022-01-05,3,6167,127,1,1,0,0
24,2022-01-06,4,6543,153,1,1,0,0
24,2022-01-07,5,5829,147,1,0,0,0
24,2022-01-08,6,9233,238,1,1,0,0
24,2022-01-09,7,7392,179,1,1,0,0
24,2022-01-10,1,4986,117,1,0,0,0
24,2022-01-11,2,6157,133,1,1,0,0
24,2022-01-12,3,5592,132,1,0,0,0
24,2022-01-13,4,5542,112,1,0,0,0
24,2022-01-14,5,6145,152,1,0,0,0
24,2022-01-15,6,7846,207,1,0,0,0
24,2022-01-16,7,0,0,0,0,0,0
24,2022-01-17,1,6798,141,1,1,0,0
24,2022-01-18,2,4921,108,1,0,0,0
24,2022-01-19,3,5172,124,1,0,0,0
24,2022-01-20,4,5537,125,1,0,0,0
24,2022-01-21,5,8448,201,1,1,0,0
24,2022-01-22,6,7507,167,1,0,0,0
24,2022-01-23,7,0,0,0,0,0,0
24,2022-01-24,1,5228,124,1,0,0,0
24,2022-01-25,2,6516,136,1,1,0,0
24,2022-01-26,3,5156,99,1,0,0,0
24,2022-01-27,4,6603,162,1,1,0,0
24,2022-01-28,5,5636,130,1,0,0,0
24,2022-01-29,6,7871,188,1,0,0,0
24,2022-01-30,7,0,0,0,0,0,0
24,2022-01-31,1,7007,154,1,1,0,0
24,2022-02-01,2,5126,122,1,0,0,0
24,2022-02-02,3,5171,115,1,0,0,0
24,2022-02-03,4,5559,124,1,0,0,0
24,2022-02-04,5,5932,154,1,0,0,0
24,2022-02-05,6,7507,168,1,0,0,0
24,2022-02-06,7,0,0,0,1,0,0
24,2022-02-07,1,5504,111,1,0,0,0
24,2022-02-08,2,5012,121,1,0,0,0
24,2022-02-09,3,5238,118,1,0,0,0
24,2022-02-10,4,5393,119,1,0,0,0
24,2022-02-11,5,6281,143,1,0,0,0
24,2022-02-12,6,8101,179,1,0,0,0
24,2022-02-13,7,0,0,0,1,0,0
24,2022-02-14,1,5137,110,1,0,0,0
24,2022-02-15,2,6687,158,1,1,0,0
24,2022-02-16,3,5212,122,1,0,0,0
24,2022-02-17,4,5856,134,1,0,0,0
24,2022-02-18,5,7826,166,1,1,0,0
24,2022-02-19,6,10586,257,1,1,0,0
24,2022-02-20,7,0,0,0,0,0,0
24,2022-02-21,1,5375,103,1,0,0,0
24,2022-02-22,2,5265,120,1,0,0,0
24,2022-02-23,3,5597,115,1,0,0,0
24,2022-02-24,4,5583,123,1,0,0,0
24,2022-02-25,5,8003,179,1,1,0,0
24,2022-02-26,6,7554,175,1,0,0,0
24,2022-02-27,7,6339,142,1,0,0,0
24,2022-02-28,1,4815,105,1,0,0,0
24,2022-03-01,2,5020,116,1,0,0,0
24,2022-03-02,3,5095,102,1,0,0,0
24,2022-03-03,4,5587,123,1,0,0,0
24,2022-03-04,5,7970,176,1,1,0,0
24,2022-03-05,6,8035,168,1,0,0,0
24,2022-03-06,7,8272,159,1,1,0,0
24,2022-03-07,1,5237,119,1,0,0,0
24,2022-03-08,2,6328,132,1,1,0,0
24,2022-03-09,3,6273,127,1,1,0,0
24,2022-03-10,4,6221,156,1,1,0,0
24,2022-03-11,5,7036,148,1,1,0,0
24,2022-03-12,6,7570,160,1,0,0,0
24,2022-03-13,7,8340,203,1,1,0,0
24,2022-03-14,1,6127,127,1,1,0,0
24,2022-03-15,2,4898,105,1,0,0,0
24,2022-03-16,3,5215,106,1,0,0,0
24,2022-03-17,4,5872,138,1,0,0,0
24,2022-03-18,5,6087,133,1,0,0,0
24,2022-03-19,6,7897,177,1,0,0,0
24,2022-03-20,7,6524,144,1,0,0,0
24,2022-03-21,1,5597,110,1,0,0,0
24,2022-03-22,2,6423,136,1,1,0,0
24,2022-03-23,3,4879,112,1,0,0,0
24,2022-03-24,4,6953,161,1,1,0,0
24,2022-03-25,5,6551,130,1,0,0,0
24,2022-03-26,6,8110,184,1,0,0,0
24,2022-03-27,7,0,0,0,0,0,0
24,2022-03-28,1,5335,121,1,0,0,0
24,2022-03-29,2,4656,104,1,0,0,0
24,2022-03-30,3,4831,106,1,0,0,0
24,2022-03-31,4,5785,143,1,0,0,0
24,2022-04-01,5,6516,141,1,0,0,0
24,2022-04-02,6,7626,187,1,0,0,0
24,2022-04-03,7,6479,151,1,0,0,0
24,2022-04-04,1,5415,128,1,0,0,0
24,2022-04-05,2,5563,119,1,0,0,0
24,2022-04-06,3,5350,114,1,0,0,0
24,2022-04-07,4,5753,131,1,0,0,0
24,2022-04-08,5,6745,167,1,0,0,0
24,2022-04-09,6,7778,144,1,0,0,0
24,2022-04-10,7,6450,133,1,0,0,0
24,2022-04-11,1,4971,104,1,0,0,0
24,2022-04-12,2,4874,122,1,0,0,0
24,2022-04-13,3,5617,122,1,0,0,0
24,2022-04-14,4,5890,139,1,0,0,0
24,2022-04-15,5,8128,178,1,1,0,0
24,2022-04-16,6,9368,207,1,1,0,0
24,2022-04-17,7,6375,137,1,0,0,0
24,2022-04-18,1,6747,144,1,1,0,0
24,2022-04-19,2,4569,96,1,0,0,0
24,2022-04-20,3,5515,126,1,0,0,0
24,2022-04-21,4,7615,155,1,1,0,0
24,2022-04-22,5,8133,197,1,1,0,0
24,2022-04-23,6,6963,171,1,0,0,0
24,2022-04-24,7,0,0,0,0,0,0
24,2022-04-25,1,9609,193,1,0,0,0
24,2022-04-26,2,9424,206,1,0,0,0
24,2022-04-27,3,9775,212,1,0,0,0
24,2022-04-28,4,9878,202,1,0,0,0
24,2022-04-29,5,12264,281,1,1,0,0
24,2022-04-30,6,14500,296,1,0,0,0
24,2022-05-01,7,0,0,0,1,0,0
24,2022-05-02,1,0,0,0,0,b,0
24,2022-05-03,2,0,0,0,0,b,0
24,2022-05-04,3,4968,121,1,0,0,0
24,2022-05-05,4,5107,123,1,0,0,0
24,2022-05-06,5,6206,141,1,0,0,0
24,2022-05-07,6,7676,173,1,0,0,0
24,2022-05-08,7,6792,156,1,0,0,0
24,2022-05-09,1,5188,113,1,0,0,0
24,2022-05-10,2,5537,129,1,0,0,0
24,2022-05-11,3,5226,104,1,0,0,0
24,2022-05-12,4,5640,104,1,0,0,0
24,2022-05-13,5,5577,132,1,0,0,0
24,2022-05-14,6,7941,179,1,0,0,0
24,2022-05-15,7,8141,178,1,1,0,0
24,2022-05-16,1,5632,136,1,0,0,0
24,2022-05-17,2,4802,99,1,0,0,0
24,2022-05-18,3,5355,125,1,0,0,0
24,2022-05-19,4,6018,138,1,0,0,0
24,2022-05-20,5,6694,138,1,0,0,0
24,2022-05-21,6,7644,194,1,0,0,0
24,2022-05-22,7,7848,166,1,1,0,0
24,2022-05-23,1,4868,105,1,0,0,0
24,2022-05-24,2,4651,115,1,0,0,0
24,2022-05-25,3,5336,119,1,0,0,0
24,2022-05-26,4,5439,110,1,0,0,0
24,2022-05-27,5,6854,165,1,0,0,0
24,2022-05-28,6,10163,224,1,1,0,0
24,2022-05-29,7,8057,169,1,1,0,0
24,2022-05-30,1,6882,127,1,1,0,0
24,2022-05-31,2,5481,123,1,0,0,0
24,2022-06-01,3,7228,174,1,1,0,1
24,2022-06-02,4,5704,117,1,0,0,1
24,2022-06-03,5,7773,176,1,1,0,1
24,2022-06-04,6,10087,224,1,1,0,1
24,2022-06-05,7,0,0,0,0,0,1
24,2022-06-06,1,5199,113,1,0,0,1
24,2022-06-07,2,5495,133,1,0,0,1
24,2022-06-08,3,6761,153,1,1,0,1
24,2022-06-09,4,5355,124,1,0,0,1
24,2022-06-10,5,7804,176,1,1,0,1
24,2022-06-11,6,8308,166,1,0,0,1
24,2022-06-12,7,6061,114,1,0,0,1
24,2022-06-13,1,5278,108,1,0,0,1
24,2022-06-14,2,6278,131,1,1,0,1
24,2022-06-15,3,6069,139,1,0,0,1
24,2022-06-16,4,5678,110,1,0,0,1
24,2022-06-17,5,6733,132,1,0,0,1
24,2022-06-18,6,8134,185,1,0,0,1
24,2022-06-19,7,6659,147,1,0,0,1
24,2022-06-20,1,5343,108,1,0,0,1
24,2022-06-21,2,6480,163,1,1,0,1
24,2022-06-22,3,6827,141,1,1,0,1
24,2022-06-23,4,5476,127,1,0,0,1
24,2022-06-24,5,7820,177,1,1,0,1
24,2022-06-25,6,9246,207,1,1,0,1
24,2022-06-26,7,0,0,0,0,0,1
24,2022-06-27,1,5046,127,1,0,0,1
24,2022-06-28,2,5277,109,1,0,0,1
24,2022-06-29,3,5580,128,1,0,0,1
24,2022-06-30,4,6074,143,1,0,0,1
24,2022-07-01,5,7963,144,1,1,0,1
24,2022-07-02,6,9947,234,1,1,0,1
24,2022-07-03,7,6367,120,1,0,0,1
24,2022-07-04,1,5572,128,1,0,0,1
24,2022-07-05,2,5235,111,1,0,0,1
24,2022-07-06,3,6619,132,1,1,0,1
24,2022-07-07,4,5727,121,1,0,0,1
24,2022-07-08,5,5699,152,1,0,0,1
24,2022-07-09,6,8112,178,1,0,0,1
24,2022-07-10,7,0,0,0,0,0,1
24,2022-07-11,1,5301,118,1,0,0,1
24,2022-07-12,2,7246,147,1,1,0,1
24,2022-07-13,3,5378,113,1,0,0,1
24,2022-07-14,4,7398,172,1,1,0,1
24,2022-07-15,5,6624,150,1,0,0,1
24,2022-07-16,6,8440,195,1,0,0,1
24,2022-07-17,7,0,0,0,0,0,1
24,2022-07-18,1,6375,132,1,1,0,1
24,2022-07-19,2,6386,129,1,1,0,1
24,2022-07-20,3,5200,122,1,0,0,1
24,2022-07-21,4,7004,147,1,1,0,1
24,2022-07-22,5,6198,147,1,0,0,1
24,2022-07-23,6,7739,182,1,0,0,1
24,2022-07-24,7,0,0,0,0,0,1
24,2022-07-25,1,6595,147,1,1,0,1
24,2022-07-26,2,5194,113,1,0,0,1
24,2022-07-27,3,5098,104,1,0,0,1
24,2022-07-28,4,5734,135,1,0,0,1
24,2022-07-29,5,6287,146,1,0,0,1
24,2022-07-30,6,7881,184,1,0,0,1
24,2022-07-31,7,0,0,0,0,0,1
24,2022-08-01,1,5451,124,1,0,0,0
24,2022-08-02,2,6820,167,1,1,0,0
24,2022-08-03,3,5718,127,1,0,0,0
24,2022-08-04,4,5929,144,1,0,0,0
24,2022-08-05,5,6857,164,1,0,0,0
24,2022-08-06,6,8191,186,1,0,0,0
24,2022-08-07,7,7900,180,1,1,0,0
24,2022-08-08,1,5312,123,1,0,0,0
24,2022-08-09,2,6503,140,1,1,0,0
24,2022-08-10,3,6621,144,1,1,0,0
24,2022-08-11,4,6268,155,1,1,0,0
24,2022-08-12,5,6413,143,1,0,0,0
24,2022-08-13,6,8167,191,1,0,0,0
24,2022-08-14,7,0,0,0,0,0,0
24,2022-08-15,1,7427,178,1,1,0,0
24,2022-08-16,2,5500,124,1,0,0,0
24,2022-08-17,3,5719,143,1,0,a,0
24,2022-08-18,4,5507,111,1,0,0,0
24,2022-08-19,5,6412,165,1,0,0,0
24,2022-08-20,6,10151,234,1,1,0,0
24,2022-08-21,7,0,0,0,0,0,0
24,2022-08-22,1,5239,112,1,0,0,0
24,2022-08-23,2,5440,127,1,0,0,0
24,2022-08-24,3,5191,101,1,0,0,0
24,2022-08-25,4,8286,193,1,1,0,0
24,2022-08-26,5,8529,195,1,1,0,0
24,2022-08-27,6,8726,200,1,0,0,0
24,2022-08-28,7,0,0,0,0,0,0
24,2022-08-29,1,5016,94,1,0,0,0
24,2022-08-30,2,6765,153,1,1,0,0
24,2022-08-31,3,6872,139,1,1,0,0
24,2022-09-01,4,7873,175,1,1,0,0
24,2022-09-02,5,6575,135,1,0,0,0
24,2022-09-03,6,10226,225,1,1,0,0
24,2022-09-04,7,0,0,0,1,0,0
24,2022-09-05,1,5518,109,1,0,0,0
24,2022-09-06,2,5409,129,1,0,0,0
24,2022-09-07,3,7355,175,1,1,0,0
24,2022-09-08,4,5581,119,1,0,0,0
24,2022-09-09,5,6711,147,1,0,0,0
24,2022-09-10,6,8445,204,1,0,0,0
24,2022-09-11,7,6385,143,1,0,0,0
24,2022-09-12,1,6014,116,1,0,0,0
24,2022-09-13,2,5235,119,1,0,0,0
24,2022-09-14,3,6431,152,1,1,0,0
24,2022-09-15,4,6952,178,1,1,0,0
24,2022-09-16,5,7583,152,1,1,0,0
24,2022-09-17,6,8308,181,1,0,0,0
24,2022-09-18,7,0,0,0,0,0,0
24,2022-09-19,1,5556,131,1,0,0,0
24,2022-09-20,2,5793,147,1,0,0,0
24,2022-09-21,3,5912,141,1,0,0,0
24,2022-09-22,4,6280,135,1,1,0,0
24,2022-09-23,5,6697,154,1,0,0,0
24,2022-09-24,6,8003,178,1,0,0,0
24,2022-09-25,7,0,0,0,0,0,0
24,2022-09-26,1,5482,129,1,0,0,0
24,2022-09-27,2,7657,171,1,1,0,0
24,2022-09-28,3,7182,155,1,1,0,0
24,2022-09-29,4,5977,132,1,0,0,0
24,2022-09-30,5,6767,161,1,0,0,0
24,2022-10-01,6,7642,159,1,0,0,0
24,2022-10-02,7,8868,197,1,1,0,0
24,2022-10-03,1,5448,133,1,0,0,0
24,2022-10-04,2,5200,96,1,0,0,0
24,2022-10-05,3,5864,125,1,0,0,0
24,2022-10-06,4,5385,117,1,0,0,0
24,2022-10-07,5,6734,164,1,0,0,0
24,2022-10-08,6,8207,195,1,0,0,0
24,2022-10-09,7,6708,138,1,0,0,0
24,2022-10-10,1,4898,102,1,0,0,0
24,2022-10-11,2,7049,157,1,1,0,0
24,2022-10-12,3,5713,118,1,0,0,0
24,2022-10-13,4,5692,144,1,0,0,0
24,2022-10-14,5,7681,166,1,1,0,0
24,2022-10-15,6,10763,258,1,1,0,0
24,2022-10-16,7,6871,143,1,0,0,0
24,2022-10-17,1,5529,116,1,0,0,0
24,2022-10-18,2,5139,121,1,0,0,0
24,2022-10-19,3,7173,176,1,1,0,0
24,2022-10-20,4,7387,140,1,1,0,0
24,2022-10-21,5,6880,172,1,0,0,0
24,2022-10-22,6,7804,167,1,0,0,0
24,2022-10-23,7,6524,161,1,0,0,0
24,2022-10-24,1,6075,114,1,0,0,0
24,2022-10-25,2,5467,115,1,0,0,0
24,2022-10-26,3,5734,117,1,0,0,0
24,2022-10-27,4,6132,135,1,0,0,0
24,2022-10-28,5,7052,159,1,0,0,0
24,2022-10-29,6,7833,178,1,0,0,0
24,2022-10-30,7,7517,181,1,0,0,0
24,2022-10-31,1,5535,125,1,0,0,0
24,2022-11-01,2,5497,116,1,0,0,0
24,2022-11-02,3,7113,175,1,1,0,0
24,2022-11-03,4,6298,147,1,0,0,0
24,2022-11-04,5,8485,198,1,1,0,0
24,2022-11-05,6,8270,180,1,0,0,0
24,2022-11-06,7,0,0,0,1,0,0
24,2022-11-07,1,6861,152,1,1,0,0
24,2022-11-08,2,5071,107,1,0,0,0
24,2022-11-09,3,5936,132,1,0,0,0
24,2022-11-10,4,5671,117,1,0,0,0
24,2022-11-11,5,8070,181,1,1,0,0
24,2022-11-12,6,8835,213,1,0,0,0
24,2022-11-13,7,7076,150,1,0,0,0
24,2022-11-14,1,5673,120,1,0,0,0
24,2022-11-15,2,6535,164,1,1,0,0
24,2022-11-16,3,5831,127,1,0,0,0
24,2022-11-17,4,5646,119,1,0,0,0
24,2022-11-18,5,6662,140,1,0,0,0
24,2022-11-19,6,7814,147,1,0,0,0
24,2022-11-20,7,7225,189,1,0,0,0
24,2022-11-21,1,5632,130,1,0,0,0
24,2022-11-22,2,6813,142,1,1,0,0
24,2022-11-23,3,7268,172,1,1,0,0
24,2022-11-24,4,7321,165,1,1,0,0
24,2022-11-25,5,6534,144,1,0,0,0
24,2022-11-26,6,11145,256,1,1,0,0
24,2022-11-27,7,0,0,0,0,0,0
24,2022-11-28,1,5785,125,1,0,0,0
24,2022-11-29,2,6915,178,1,1,0,0
24,2022-11-30,3,7028,146,1,1,0,0
24,2022-12-01,4,6218,142,1,0,0,0
24,2022-12-02,5,7783,180,1,1,0,0
24,2022-12-03,6,11423,249,1,1,0,0
24,2022-12-04,7,0,0,0,0,0,0
24,2022-12-05,1,5927,147,1,0,0,0
24,2022-12-06,2,7001,174,1,1,0,0
24,2022-12-07,3,5688,126,1,0,0,0
24,2022-12-08,4,6192,141,1,0,0,0
24,2022-12-09,5,7594,190,1,1,0,0
24,2022-12-10,6,8157,170,1,0,0,0
24,2022-12-11,7,0,0,0,0,0,0
24,2022-12-12,1,5219,131,1,0,0,0
24,2022-12-13,2,5657,115,1,0,0,0
24,2022-12-14,3,7620,141,1,1,0,0
24,2022-12-15,4,5416,113,1,0,0,0
24,2022-12-16,5,6411,134,1,0,0,0
24,2022-12-17,6,10435,225,1,1,0,0
24,2022-12-18,7,0,0,0,1,0,0
24,2022-12-19,1,5856,127,1,0,0,0
24,2022-12-20,2,6770,155,1,1,0,0
24,2022-12-21,3,6014,118,1,0,0,0
24,2022-12-22,4,5958,161,1,0,0,0
24,2022-12-23,5,6361,146,1,0,0,0
24,2022-12-24,6,8531,194,1,0,0,0
24,2022-12-25,7,6440,140,1,0,a,0
24,2022-12-26,1,5554,107,1,0,0,0
24,2022-12-27,2,5454,116,1,0,0,0
24,2022-12-28,3,5579,114,1,0,0,0
24,2022-12-29,4,6695,129,1,0,0,0
24,2022-12-30,5,6997,150,1,0,0,0
24,2022-12-31,6,8533,185,1,0,0,0
24,2023-01-01,7,7033,147,1,0,a,0
24,2023-01-02,1,5781,131,1,0,0,0
24,2023-01-03,2,5684,132,1,0,0,0
24,2023-01-04,3,6214,143,1,0,0,0
24,2023-01-05,4,6229,140,1,0,0,0
24,2023-01-06,5,7410,154,1,1,0,0
24,2023-01-07,6,11020,216,1,1,0,0
24,2023-01-08,7,8262,177,1,1,0,0
24,2023-01-09,1,5489,133,1,0,0,0
24,2023-01-10,2,5792,123,1,0,0,0
24,2023-01-11,3,5236,117,1,0,0,0
24,2023-01-12,4,8092,170,1,1,0,0
24,2023-01-13,5,6862,150,1,0,0,0
24,2023-01-14,6,8620,192,1,0,0,0
